558	4	8
559	7	10
560	7	31
561	3	3
562	1	1
563	2	2
564	7	8
565	7	22
566	7	61
567	2	2
568	7	24
569	4	7
570	6	9
571	3	3
572	7	64
573	6	13
574	7	20
575	5	7
576	7	31
577	3	3
578	7	15
579	7	13
580	7	35
581	7	11
582	7	29
583	4	4
584	7	13
585	7	20
586	2	2
587	9	34
588	5	8
589	5	11
590	3	3
591	6	19
592	3	3
593	3	5
594	3	3
595	4	4
596	2	2
597	6	14
598	4	5
599	2	7
600	7	17
601	4	4
602	7	21
603	6	18
604	7	18
605	4	5
606	4	4
607	6	25
608	7	18
609	6	12
610	5	6
611	4	10
612	7	46
613	4	13
614	7	33
615	7	26
616	7	31
617	7	23
618	7	27
619	7	14
620	4	13
621	7	27
622	4	16
623	4	12
624	7	52
625	7	20
626	2	2
627	6	19
628	5	11
629	6	30
630	6	30
631	7	32
632	7	19
633	7	10
634	7	37
635	7	9
636	7	36
637	5	5
638	3	3
639	7	13
640	7	32
641	2	2
642	7	28
643	4	4
644	3	3
645	5	7
646	2	2
647	7	34
648	6	24
649	5	7
650	5	5
651	2	2
652	6	19
653	3	6
654	7	42
655	4	5
656	6	26
657	4	4
658	5	7
659	6	20
660	5	13
661	6	13
662	6	15
663	6	18
664	7	13
665	4	6
666	7	25
667	6	8
668	4	6
669	6	17
670	6	9
671	4	4
672	6	23
673	7	22
674	5	6
675	5	9
676	6	16
677	5	6
678	5	7
679	2	2
680	6	22
681	6	8
682	6	16
683	1	1
684	7	27
685	4	5
686	7	23
687	7	24
688	6	14
689	5	7
690	5	8
691	6	8
692	5	7
693	3	3
694	1	1
695	6	7
696	7	25
697	7	17
698	7	16
699	7	15
700	6	18
701	7	17
702	7	23
703	7	10
704	7	31
705	6	28
706	7	11
707	5	7
708	6	9
709	5	7
710	6	21
711	3	4
712	3	3
713	7	25
714	6	9
715	7	20
716	6	13
717	7	29
718	7	26
719	6	13
720	5	20
721	5	6
722	7	8
723	7	18
724	5	6
725	3	4
726	7	20
727	6	21
728	4	4
729	5	17
730	7	30
731	5	11
732	3	4
733	5	6
734	4	5
735	6	15
736	2	2
737	2	2
738	4	4
739	5	6
740	4	5
741	5	13
742	2	2
743	5	8
744	2	2
745	5	12
746	7	19
747	5	9
748	4	4
749	7	26
750	5	8
751	7	12
752	5	7
753	6	21
754	6	6
755	6	21
756	1	1
757	6	8
758	6	11
759	7	23
760	4	6
761	7	29
762	6	22
763	6	10
764	4	11
765	2	2
766	6	18
767	4	5
768	5	6
769	6	23
770	4	4
771	3	3
772	1	1
773	4	5
774	7	8
775	7	39
776	7	38
777	7	32
778	7	12
779	7	32
780	7	20
781	7	25
782	6	7
783	7	38
784	6	8
785	7	25
786	3	3
787	7	14
788	7	14
789	7	20
790	7	23
791	7	52
792	7	18
793	7	12
794	7	21
795	5	9
796	7	29
797	7	16
798	2	2
799	7	23
800	7	26
801	7	18
802	7	31
803	7	20
804	6	9
805	7	26
806	6	6
807	4	4
808	6	7
809	7	25
810	7	41
811	7	54
812	7	26
813	4	4
814	7	14
815	7	25
816	7	30
817	6	7
818	7	17
819	7	23
820	7	32
821	7	25
822	5	12
823	5	5
824	7	21
825	7	10
826	3	3
827	7	15
828	5	6
829	7	15
830	2	2
831	7	25
832	7	20
833	7	22
834	1	1
835	4	19
836	1	1
837	7	14
838	7	30
839	7	16
840	7	33
841	7	34
842	7	30
843	7	27
844	1	1
845	7	31
846	7	14
847	7	26
848	6	14
849	7	13
850	7	10
851	7	23
852	7	20
853	7	19
854	7	28
855	7	45
856	7	16
857	2	2
858	4	4
859	4	5
860	7	46
861	7	26
862	7	24
863	7	13
864	7	13
865	4	7
866	4	6
867	7	40
868	4	5
869	7	19
870	7	31
871	3	3
872	2	2
873	7	16
874	7	22
875	3	3
876	5	5
877	7	33
878	4	9
879	7	22
880	7	21
881	5	6
882	7	37
883	7	48
884	7	18
885	7	12
886	7	22
887	7	40
888	7	24
889	5	5
890	7	17
891	7	36
892	7	44
893	7	12
894	7	7
895	7	22
896	7	31
897	6	14
898	3	3
899	7	32
900	7	8
901	7	27
902	7	22
903	7	26
904	7	36
905	7	46
906	6	13
907	7	43
908	7	18
909	7	67
910	7	22
911	7	31
912	2	2
913	7	45
914	6	17
915	5	8
916	6	12
917	7	10
918	7	35
919	6	10
920	7	42
921	7	27
922	7	44
923	5	5
924	7	46
925	7	16
926	7	21
927	4	7
928	7	54
929	7	24
930	7	14
931	7	30
932	5	13
933	4	6
934	6	15
935	7	26
936	4	4
937	4	5
938	7	48
939	5	7
940	7	27
941	1	1
942	3	3
943	7	27
944	5	12
945	7	26
946	6	8
947	4	8
948	5	6
949	6	18
950	6	20
951	5	9
952	4	6
953	7	16
954	7	43
955	3	3
956	7	24
957	3	4
958	2	2
959	4	9
960	4	5
961	4	7
962	3	4
963	2	2
964	7	32
965	5	6
966	7	21
967	7	24
968	7	23
969	7	24
970	7	21
971	7	17
972	7	42
973	7	24
974	7	39
975	7	30
976	7	21
977	7	21
978	7	24
979	7	31
980	7	25
981	4	4
982	7	21
983	7	10
984	7	24
985	3	3
986	5	6
987	1	1
988	7	37
989	7	28
990	7	14
991	7	38
992	7	26
993	7	36
994	3	3
995	7	17
996	7	19
997	7	21
998	4	4
999	7	26
1000	7	27
1001	6	10
1002	7	16
1003	4	5
1004	7	29
1005	7	17
1006	7	33
1007	7	43
1008	7	66
1009	7	20
1010	4	4
1011	7	22
1012	7	27
1013	5	5
1014	6	7
1015	7	29
1016	6	8
1017	6	8
1018	6	8
1019	7	18
1020	7	16
1021	7	37
1022	7	28
1023	7	13
1024	6	11
1025	7	25
1026	7	24
1027	4	4
1028	6	11
1029	6	7
1030	6	10
1031	7	43
1032	7	10
1033	7	35
1034	7	35
1035	7	35
1036	7	8
1037	7	12
1038	7	14
1039	3	3
1040	6	11
1041	7	17
1042	4	4
1043	7	13
1044	7	30
1045	6	7
1046	6	14
1047	6	7
1048	7	43
1049	3	3
1050	7	46
1051	7	17
1052	7	23
1053	7	26
1054	7	16
1055	7	16
1056	7	14
1057	3	3
1058	7	14
1059	7	11
1060	5	5
1061	6	7
1062	7	9
1063	7	25
1064	7	25
1065	6	23
1066	4	5
1067	2	2
1068	4	5
1069	7	36
1070	5	6
1071	7	34
1072	7	33
1073	3	3
1074	7	9
1075	7	20
1076	7	22
1077	5	6
1078	7	12
1079	7	24
1080	5	12
1081	7	9
1082	7	12
1083	6	11
1084	6	13
1085	6	11
1086	7	33
1087	7	21
1088	2	2
1089	7	25
1090	7	40
1091	6	7
1092	7	12
1093	4	4
1094	6	20
1095	7	23
1096	3	4
1097	7	24
1098	1	1
1099	4	5
1100	6	7
1101	7	12
1102	6	8
1103	7	20
1104	7	12
1105	4	5
1106	2	2
1107	7	12
1108	3	3
1109	6	22
1110	5	14
1111	6	11
1112	4	4
1113	3	3
1114	6	15
1115	7	21
1116	6	21
1117	7	19
1118	7	20
1119	1	1
1120	2	2
1121	3	3
1122	7	33
1123	7	26
1124	4	4
1125	7	15
1126	6	15
1127	3	3
1128	2	2
1129	6	6
1130	6	25
1131	5	8
1132	5	6
1133	6	12
1134	6	7
1135	6	7
1136	6	8
1137	6	7
1138	7	13
1139	7	15
1140	7	21
1141	6	8
1142	7	37
1143	6	6
1144	6	6
1145	7	12
1146	3	4
1147	6	7
1148	6	16
1149	7	58
1150	1	1
1151	6	8
1152	7	32
1153	6	10
1154	3	4
1155	5	6
1156	3	4
1157	3	3
1158	6	8
1159	7	13
1160	7	85
1161	5	9
1162	7	34
1163	7	9
1164	4	6
1165	6	11
1166	5	5
1167	7	17
1168	3	3
1169	7	34
1170	7	42
1171	7	49
1172	7	44
1173	5	13
1174	7	42
1175	7	25
1176	6	6
1177	6	8
1178	2	2
1179	6	16
1180	1	1
1181	2	2
1182	5	7
1183	4	8
1184	6	23
1185	2	3
1186	6	32
1187	6	28
1188	4	16
1189	5	9
1190	1	1
1191	6	11
1192	5	8
1193	6	17
1194	2	2
1195	5	13
1196	4	6
1197	5	9
1198	4	4
1199	6	21
1200	5	6
1201	6	13
1202	3	5
1203	6	19
1204	6	29
1205	3	7
1206	1	1
1207	6	19
1208	5	8
1209	5	8
1210	6	15
1211	6	9
1212	4	10
1213	5	9
1214	4	5
1215	4	6
1216	3	4
1217	4	4
1218	6	17
1219	2	2
1220	4	10
1221	6	8
1222	5	11
1223	2	3
1224	5	10
1225	6	20
1226	3	4
1227	1	1
1228	6	27
1229	1	1
1230	6	18
1231	4	4
1232	6	11
1233	5	10
1234	2	2
1235	3	4
1236	6	14
1237	6	54
1238	4	6
1239	6	21
1240	6	10
1241	6	30
1242	4	5
1243	6	9
1244	6	27
1245	6	13
1246	6	8
1247	6	10
1248	3	3
1249	3	3
1250	1	1
1251	2	2
1252	4	12
1253	7	22
1254	5	5
1255	6	10
1256	5	8
1257	6	20
1258	2	2
1259	4	6
1260	4	7
1261	2	2
1262	5	7
1263	7	30
1264	3	4
1265	3	4
1266	6	19
1267	4	7
1268	6	12
1269	6	26
1270	3	4
1271	7	26
1272	7	16
1273	7	11
1274	4	4
1275	3	3
1276	5	5
1277	7	10
1278	7	32
1279	5	6
1280	5	5
1281	2	2
1282	7	17
1283	7	21
1284	7	30
1285	6	16
1286	6	11
1287	5	10
1288	5	5
1289	6	20
1290	4	4
1291	6	10
1292	6	26
1293	3	3
1294	5	10
1295	6	20
1296	6	21
1297	6	11
1298	6	9
1299	7	23
1300	6	23
1301	6	10
1302	4	4
1303	6	14
1304	4	5
1305	6	22
1306	7	30
1307	6	9
1308	6	14
1309	6	25
1310	4	7
1311	6	38
1312	1	1
1313	5	17
1314	5	9
1315	5	7
1316	3	3
1317	4	5
1318	4	5
1319	3	6
1320	5	20
1321	6	11
1322	1	1
1323	5	6
1324	2	2
1325	4	14
1326	4	7
1327	6	25
1328	6	18
1329	1	1
1330	3	3
1331	4	7
1332	2	2
1333	3	3
1334	3	3
1335	4	8
1336	5	6
1337	6	14
1338	6	42
1339	6	23
1340	6	20
1341	3	4
1342	5	15
1343	3	3
1344	3	3
1345	1	1
1346	2	2
1347	6	15
1348	3	5
1349	6	14
1350	4	7
1351	6	37
1352	6	39
1353	5	5
1354	6	23
1355	6	50
1356	6	26
1357	2	4
1358	6	13
1359	1	1
1360	6	32
1361	6	32
1362	5	10
1363	5	7
1364	6	13
1365	6	13
1366	6	28
1367	6	46
1368	6	12
1369	1	1
1370	6	20
1371	4	4
1372	6	15
1373	5	9
1374	4	7
1375	5	9
1376	6	17
1377	2	3
1378	6	20
1379	4	4
1380	3	3
1381	6	7
1382	5	11
1383	6	20
1384	2	2
1385	7	23
1386	6	7
1387	1	1
1388	4	4
1389	5	15
1390	5	7
1391	5	5
1392	5	12
1393	6	22
1394	2	2
1395	5	20
1396	5	20
1397	3	3
1398	4	6
1399	6	12
1400	4	4
1401	5	12
1402	6	10
1403	4	16
1404	6	24
1405	6	29
1406	5	6
1407	6	12
1408	6	28
1409	6	14
1410	6	37
1411	6	21
1412	6	18
1413	6	25
1414	5	5
1415	7	22
1416	6	21
1417	6	28
1418	6	10
1419	6	8
1420	3	7
1421	2	2
1422	2	2
1423	1	1
1424	5	11
1425	5	14
1426	5	11
1427	2	2
1428	5	10
1429	3	4
1430	5	9
1431	5	6
1432	2	2
1433	6	14
1434	5	9
1435	6	19
1436	4	5
1437	5	15
1438	7	13
1439	7	17
1440	6	13
1441	6	9
1442	5	12
1443	3	3
1444	4	4
1445	6	7
1446	4	5
1447	6	14
1448	6	20
1449	4	5
1450	6	11
1451	6	22
1452	4	4
1453	2	2
1454	4	16
1455	2	2
1456	6	17
1457	6	17
1458	6	19
1459	1	1
1460	6	22
1461	5	6
1462	5	8
1463	6	12
1464	4	5
1465	3	3
1466	6	20
1467	7	20
1468	6	14
1469	7	23
1470	7	21
1471	7	26
1472	7	48
1473	7	16
1474	7	14
1475	5	7
1476	5	8
1477	6	14
1478	3	3
1479	4	5
1480	1	1
1481	7	28
1482	5	7
1483	5	8
1484	7	26
1485	6	17
1486	6	13
1487	3	3
1488	6	18
1489	5	20
1490	6	12
1491	2	2
1492	6	11
1493	5	10
1494	3	3
1495	5	22
1496	2	2
1497	4	5
1498	5	11
1499	2	2
1500	1	1
1501	1	1
1502	4	6
1503	6	34
1504	1	1
1505	5	11
1506	5	10
1507	6	7
1508	6	41
1509	5	16
1510	4	7
1511	2	2
1512	5	9
1513	6	18
1514	6	17
1515	5	7
1516	5	9
1517	3	4
1518	5	8
1519	5	12
1520	3	5
1521	5	11
1522	6	12
1523	4	4
1524	2	3
1525	5	6
1526	3	3
1527	6	27
1528	5	7
1529	5	10
1530	2	2
1531	2	6
1532	5	11
1533	1	1
1534	7	21
1535	2	2
1536	3	3
1537	3	4
1538	3	4
1539	1	1
1540	3	3
1541	5	5
1542	1	1
1543	4	5
1544	4	4
1545	7	22
1546	6	54
1547	5	25
1548	6	29
1549	6	23
1550	6	16
1551	6	10
1552	6	13
1553	5	11
1554	5	20
1555	6	11
1556	6	21
1557	3	3
1558	5	14
1559	6	11
1560	4	8
1561	7	33
1562	5	8
1563	3	3
1564	3	5
1565	1	1
1566	7	27
1567	6	8
1568	4	4
1569	2	3
1570	6	16
1571	7	12
1572	7	20
1573	4	4
1574	5	6
1575	7	18
1576	7	33
1577	7	17
1578	5	5
1579	4	5
1580	7	31
1581	5	9
1582	6	9
1583	7	29
1584	5	10
1585	3	3
1586	6	18
1587	7	41
1588	4	11
1589	7	10
1590	7	26
1591	4	4
1592	5	10
1593	6	8
1594	4	5
1595	7	21
1596	6	8
1597	5	19
1598	7	23
1599	7	14
1600	5	7
1601	7	17
1602	7	34
1603	4	4
1604	7	39
1605	4	4
1606	6	25
1607	2	2
1608	3	3
1609	6	29
1610	4	6
1611	6	27
1612	6	22
1613	6	16
1614	5	13
1615	5	8
1616	6	38
1617	5	10
1618	3	3
1619	3	4
1620	6	14
1621	4	5
1622	5	5
1623	6	19
1624	7	63
1625	4	6
1626	1	1
1627	7	29
1628	3	3
1629	6	7
1630	6	7
1631	5	12
1632	7	24
1633	7	16
1634	1	1
1635	2	4
1636	6	10
1637	3	3
1638	6	23
1639	5	6
1640	4	7
1641	4	6
1642	3	6
1643	4	4
1644	7	36
1645	6	15
1646	4	4
1647	6	15
1648	3	4
1649	7	16
1650	1	1
1651	1	1
1652	4	6
1653	5	13
1654	5	18
1655	6	20
1656	6	13
1657	3	4
1658	3	7
1659	4	13
1660	5	20
1661	6	15
1662	4	6
1663	4	4
1664	4	5
1665	3	4
1666	3	3
1667	3	3
1668	6	13
1669	7	29
1670	7	20
1671	5	9
1672	4	8
1673	5	15
1674	3	3
1675	3	3
1676	4	5
1677	5	13
1678	2	2
1679	6	19
1680	6	10
1681	5	7
1682	6	25
1683	6	21
1684	6	7
1685	4	4
1686	6	12
1687	5	5
1688	6	29
1689	3	3
1690	6	7
1691	5	7
1692	7	7
1693	7	17
1694	4	4
1695	4	5
1696	4	6
1697	7	17
1698	6	20
1699	3	4
1700	6	22
1701	6	9
1702	5	20
1703	4	7
1704	6	10
1705	4	12
1706	3	5
1707	6	17
1708	3	4
1709	2	2
1710	3	3
1711	4	13
1712	4	5
1713	4	9
1714	6	17
1715	4	7
1716	5	10
1717	5	12
1718	6	15
1719	6	8
1720	6	15
1721	5	5
1722	4	4
1723	4	5
1724	5	8
1725	5	9
1726	6	10
1727	6	17
1728	6	6
1729	7	31
1730	7	39
1731	6	9
1732	6	8
1733	3	4
1734	3	3
1735	6	12
1736	7	17
1737	9	25
1738	7	26
1739	9	30
1740	7	31
1741	7	21
1742	9	15
1743	9	10
1744	9	22
1745	9	16
1746	9	15
1747	6	8
1748	7	53
1749	6	17
1750	6	8
1751	4	6
1752	6	23
1753	1	1
1754	1	1
1755	2	2
1756	7	21
1757	1	1
1758	7	19
1759	6	23
1760	4	5
1761	2	2
1762	5	9
1763	1	1
1764	3	3
1765	6	14
1766	6	18
1767	6	10
1768	1	1
1769	4	4
1770	6	9
1771	6	9
1772	1	2
1773	5	8
1774	3	4
1775	5	9
1776	1	1
1777	2	2
1778	3	3
1779	5	7
1780	7	27
1781	7	24
1782	4	20
1783	4	7
1784	3	5
1785	6	17
1786	6	14
1787	6	16
1788	7	15
1789	5	6
1790	5	17
1791	4	6
1792	5	16
1793	5	11
1794	5	10
1795	2	2
1796	5	8
1797	6	15
1798	4	5
1799	6	25
1800	5	5
1801	6	20
1802	5	9
1803	3	3
1804	6	23
1805	3	3
1806	6	18
1807	5	6
1808	7	18
1809	4	5
1810	3	6
1811	7	24
1812	7	21
1813	6	12
1814	6	14
1815	7	26
1816	5	8
1817	2	2
1818	7	60
1819	5	5
1820	3	3
1821	7	37
1822	6	9
1823	7	9
1824	7	27
1825	7	13
1826	4	4
1827	7	35
1828	4	4
1829	5	7
1830	7	17
1831	5	10
1832	3	7
1833	1	1
1834	7	69
1835	3	5
1836	6	8
1837	3	3
1838	7	30
1839	7	16
1840	6	12
1841	4	5
1842	7	28
1843	6	43
1844	6	7
1845	6	44
1846	5	5
1847	6	10
1848	6	10
1849	6	21
1850	6	12
1851	4	4
1852	6	18
1853	6	7
1854	6	11
1855	6	20
1856	6	24
1857	6	8
1858	4	4
1859	6	20
1860	6	27
1861	7	22
1862	6	7
1863	5	11
1864	5	10
1865	5	8
1866	7	14
1867	7	24
1868	6	12
1869	7	33
1870	5	6
1871	6	14
1872	3	3
1873	5	6
1874	7	25
1875	7	30
1876	7	21
1877	7	26
1878	6	11
1879	6	12
1880	6	10
1881	6	9
1882	2	2
1883	4	7
1884	5	7
1885	6	12
1886	4	7
1887	6	25
1888	1	1
1889	4	4
1890	5	9
1891	6	20
1892	7	41
1893	5	7
1894	4	5
1895	6	9
1896	6	21
1897	4	4
1898	1	1
1899	1	1
1900	2	2
1901	5	9
1902	5	10
1903	5	5
1904	2	2
1905	3	3
1906	1	1
1907	4	11
1908	3	3
1909	3	6
1910	4	4
1911	4	12
1912	3	3
1913	3	3
1914	6	7
1915	7	15
1916	3	4
1917	3	3
1918	7	21
1919	7	25
1920	7	24
1921	6	6
1922	7	31
1923	6	7
1924	7	23
1925	7	12
1926	7	67
1927	7	13
1928	6	11
1929	6	6
1930	7	18
1931	7	30
1932	7	20
1933	7	15
1934	7	26
1935	7	15
1936	6	9
1937	3	4
1938	5	5
1939	4	4
1940	7	13
1941	7	25
1942	7	32
1943	6	7
1944	7	33
1945	7	10
1946	7	27
1947	7	21
1948	7	13
1949	7	7
1950	5	5
1951	5	9
1952	7	24
1953	6	29
1954	6	15
1955	6	9
1956	6	11
1957	6	23
1958	7	41
1959	6	12
1960	4	4
1961	4	7
1962	2	2
1963	7	17
1964	7	14
1965	7	29
1966	6	43
1967	7	15
1968	6	11
1969	7	15
1970	4	4
1971	2	2
1972	6	11
1973	5	5
1974	7	24
1975	2	3
1976	6	28
1977	7	20
1978	7	20
1979	7	21
1980	7	15
1981	7	23
1982	3	3
1983	3	3
1984	4	4
1985	6	17
1986	4	6
1987	6	20
1988	4	7
1989	6	7
1990	4	9
1991	5	13
1992	2	2
1993	6	14
1994	2	2
1995	4	5
1996	3	3
1997	6	25
1998	5	7
1999	1	1
2000	4	7
2001	5	5
2002	6	16
2003	6	15
2004	5	16
2005	5	8
2006	6	25
2007	2	2
2008	6	31
2009	5	7
2010	6	23
2011	6	9
2012	5	9
2013	4	6
2014	5	10
2015	4	5
2016	4	5
2017	3	4
2018	7	18
2019	6	11
2020	7	13
2021	2	2
2022	6	17
2023	6	10
2024	6	23
2025	6	16
2026	6	11
2027	6	23
2028	2	2
2029	5	18
2030	4	8
2031	4	6
2032	7	24
2033	4	4
2034	6	17
2035	7	18
2036	6	26
2037	3	3
2038	2	2
2039	7	17
2040	6	11
2041	2	2
2042	6	21
2043	1	1
2044	6	42
2045	6	18
2046	7	60
2047	6	16
2048	7	18
2049	2	2
2050	6	7
2051	6	14
2052	7	14
2053	6	22
2054	6	28
2055	6	16
2056	6	16
2057	7	16
2058	1	1
2059	4	4
2060	7	20
2061	6	9
2062	6	7
2063	7	31
2064	3	4
2065	6	13
2066	5	12
2067	6	12
2068	5	8
2069	5	7
2070	3	3
2071	6	18
2072	4	4
2073	5	24
2074	5	10
2075	1	1
2076	5	14
2077	6	30
2078	5	19
2079	6	21
2080	6	9
2081	5	6
2082	6	13
2083	6	14
2084	6	21
2085	2	2
2086	7	21
2087	6	8
2088	3	3
2089	6	38
2090	5	18
2091	4	4
2092	1	1
2093	2	2
2094	2	3
2095	5	7
2096	4	4
2097	5	6
2098	5	8
2099	6	23
2100	5	19
2101	5	7
2102	5	7
2103	6	44
2104	6	14
2105	4	5
2106	6	6
2107	7	21
2108	6	14
2109	7	26
2110	6	25
2111	3	5
2112	6	22
2113	6	25
2114	5	7
2115	5	6
2116	4	5
2117	2	2
2118	5	8
2119	1	1
2120	5	11
2121	5	12
2122	2	2
2123	6	21
2124	5	9
2125	3	3
2126	5	8
2127	6	15
2128	5	8
2129	5	6
2130	4	8
2131	5	9
2132	2	2
2133	3	3
2134	4	4
2135	5	8
2136	6	24
2137	7	17
2138	6	23
2139	3	3
2140	3	3
2141	6	7
